Tool;Scenario;Model;RunIndex;Iteration;PhaseName;MetricName;MetricValue
NMF_MaxTypeChecks4;scale_assay;1;4;3;Update;Time;57300
NMF_MaxTypeChecks4;scale_assay;1;4;3;Update;Memory;100401152
NMF_MaxTypeChecks4;scale_assay;1;4;4;Update;Time;1047400
NMF_MaxTypeChecks4;scale_assay;1;4;4;Update;Memory;101056512
NMF_MaxTypeChecks4;scale_assay;1;4;5;Update;Time;59200
NMF_MaxTypeChecks4;scale_assay;1;4;5;Update;Memory;101580800
NMF_MaxTypeChecks4;scale_assay;1;4;6;Update;Time;64000
NMF_MaxTypeChecks4;scale_assay;1;4;6;Update;Memory;102105088
NMF_MaxTypeChecks4;scale_assay;1;4;7;Update;Time;1267900
NMF_MaxTypeChecks4;scale_assay;1;4;7;Update;Memory;102760448
NMF_MaxTypeChecks4;scale_assay;1;4;8;Update;Time;30000
NMF_MaxTypeChecks4;scale_assay;1;4;8;Update;Memory;103284736
NMF_MaxTypeChecks4;scale_assay;1;4;9;Update;Time;2300
NMF_MaxTypeChecks4;scale_assay;1;4;9;Update;Memory;103809024
NMF_MaxTypeChecks4;scale_assay;2;4;0;Initialization;Time;374716900
NMF_MaxTypeChecks4;scale_assay;2;4;0;Initialization;Memory;76021760
NMF_MaxTypeChecks4;scale_assay;2;4;0;Load;Time;203622500
NMF_MaxTypeChecks4;scale_assay;2;4;0;Load;Memory;80347136
NMF_MaxTypeChecks4;scale_assay;2;4;0;Initial;Time;679956900
NMF_MaxTypeChecks4;scale_assay;2;4;0;Initial;Memory;106561536
NMF_MaxTypeChecks4;scale_assay;2;4;1;Update;Time;49637700
NMF_MaxTypeChecks4;scale_assay;2;4;1;Update;Memory;108658688
NMF_MaxTypeChecks4;scale_assay;2;4;2;Update;Time;90000
NMF_MaxTypeChecks4;scale_assay;2;4;2;Update;Memory;109838336
NMF_MaxTypeChecks4;scale_assay;2;4;3;Update;Time;60400
NMF_MaxTypeChecks4;scale_assay;2;4;3;Update;Memory;110886912
NMF_MaxTypeChecks4;scale_assay;2;4;4;Update;Time;1157800
NMF_MaxTypeChecks4;scale_assay;2;4;4;Update;Memory;112066560
NMF_MaxTypeChecks4;scale_assay;2;4;5;Update;Time;72500
NMF_MaxTypeChecks4;scale_assay;2;4;5;Update;Memory;112984064
NMF_MaxTypeChecks4;scale_assay;2;4;6;Update;Time;79400
NMF_MaxTypeChecks4;scale_assay;2;4;6;Update;Memory;114032640
NMF_MaxTypeChecks4;scale_assay;2;4;7;Update;Time;1200200
NMF_MaxTypeChecks4;scale_assay;2;4;7;Update;Memory;115212288
NMF_MaxTypeChecks4;scale_assay;2;4;8;Update;Time;35300
NMF_MaxTypeChecks4;scale_assay;2;4;8;Update;Memory;116129792
NMF_MaxTypeChecks4;scale_assay;2;4;9;Update;Time;1871000
NMF_MaxTypeChecks4;scale_assay;2;4;9;Update;Memory;117309440
NMF_MaxTypeChecks4;scale_assay;2;4;10;Update;Time;35800
NMF_MaxTypeChecks4;scale_assay;2;4;10;Update;Memory;118358016
NMF_MaxTypeChecks4;scale_assay;2;4;11;Update;Time;63200
NMF_MaxTypeChecks4;scale_assay;2;4;11;Update;Memory;120717312
NMF_MaxTypeChecks4;scale_assay;2;4;12;Update;Time;1628900
NMF_MaxTypeChecks4;scale_assay;2;4;12;Update;Memory;122028032
NMF_MaxTypeChecks4;scale_assay;2;4;13;Update;Time;67500
NMF_MaxTypeChecks4;scale_assay;2;4;13;Update;Memory;122945536
NMF_MaxTypeChecks4;scale_assay;2;4;14;Update;Time;40900
NMF_MaxTypeChecks4;scale_assay;2;4;14;Update;Memory;124256256
NMF_MaxTypeChecks4;scale_assay;2;4;15;Update;Time;1503500
NMF_MaxTypeChecks4;scale_assay;2;4;15;Update;Memory;125566976
NMF_MaxTypeChecks4;scale_assay;2;4;16;Update;Time;41300
NMF_MaxTypeChecks4;scale_assay;2;4;16;Update;Memory;127270912
NMF_MaxTypeChecks4;scale_assay;2;4;17;Update;Time;3700
NMF_MaxTypeChecks4;scale_assay;2;4;17;Update;Memory;128581632
NMF_MaxTypeChecks4;scale_assay;4;4;0;Initialization;Time;379909300
NMF_MaxTypeChecks4;scale_assay;4;4;0;Initialization;Memory;76021760
NMF_MaxTypeChecks4;scale_assay;4;4;0;Load;Time;214087300
NMF_MaxTypeChecks4;scale_assay;4;4;0;Load;Memory;80609280
NMF_MaxTypeChecks4;scale_assay;4;4;0;Initial;Time;1023448600
NMF_MaxTypeChecks4;scale_assay;4;4;0;Initial;Memory;129368064
NMF_MaxTypeChecks4;scale_assay;4;4;1;Update;Time;51875700
NMF_MaxTypeChecks4;scale_assay;4;4;1;Update;Memory;132775936
NMF_MaxTypeChecks4;scale_assay;4;4;2;Update;Time;96100
NMF_MaxTypeChecks4;scale_assay;4;4;2;Update;Memory;134742016
NMF_MaxTypeChecks4;scale_assay;4;4;3;Update;Time;47600
NMF_MaxTypeChecks4;scale_assay;4;4;3;Update;Memory;136708096
NMF_MaxTypeChecks4;scale_assay;4;4;4;Update;Time;483100
NMF_MaxTypeChecks4;scale_assay;4;4;4;Update;Memory;138674176
NMF_MaxTypeChecks4;scale_assay;4;4;5;Update;Time;69700
NMF_MaxTypeChecks4;scale_assay;4;4;5;Update;Memory;140640256
NMF_MaxTypeChecks4;scale_assay;4;4;6;Update;Time;57400
NMF_MaxTypeChecks4;scale_assay;4;4;6;Update;Memory;142606336
NMF_MaxTypeChecks4;scale_assay;4;4;7;Update;Time;2611400
NMF_MaxTypeChecks4;scale_assay;4;4;7;Update;Memory;144834560
NMF_MaxTypeChecks4;scale_assay;4;4;8;Update;Time;35500
NMF_MaxTypeChecks4;scale_assay;4;4;8;Update;Memory;147062784
NMF_MaxTypeChecks4;scale_assay;4;4;9;Update;Time;4233200
NMF_MaxTypeChecks4;scale_assay;4;4;9;Update;Memory;149422080
NMF_MaxTypeChecks4;scale_assay;4;4;10;Update;Time;54800
NMF_MaxTypeChecks4;scale_assay;4;4;10;Update;Memory;151257088
NMF_MaxTypeChecks4;scale_assay;4;4;11;Update;Time;37300
NMF_MaxTypeChecks4;scale_assay;4;4;11;Update;Memory;153354240
NMF_MaxTypeChecks4;scale_assay;4;4;12;Update;Time;1449700
NMF_MaxTypeChecks4;scale_assay;4;4;12;Update;Memory;155320320
NMF_MaxTypeChecks4;scale_assay;4;4;13;Update;Time;71600
NMF_MaxTypeChecks4;scale_assay;4;4;13;Update;Memory;157155328
NMF_MaxTypeChecks4;scale_assay;4;4;14;Update;Time;30000
NMF_MaxTypeChecks4;scale_assay;4;4;14;Update;Memory;159121408
NMF_MaxTypeChecks4;scale_assay;4;4;15;Update;Time;556500
NMF_MaxTypeChecks4;scale_assay;4;4;15;Update;Memory;160956416
NMF_MaxTypeChecks4;scale_assay;4;4;16;Update;Time;30000
NMF_MaxTypeChecks4;scale_assay;4;4;16;Update;Memory;162922496
NMF_MaxTypeChecks4;scale_assay;4;4;17;Update;Time;1610800
NMF_MaxTypeChecks4;scale_assay;4;4;17;Update;Memory;165019648
NMF_MaxTypeChecks4;scale_assay;4;4;18;Update;Time;33900
NMF_MaxTypeChecks4;scale_assay;4;4;18;Update;Memory;167116800
NMF_MaxTypeChecks4;scale_assay;4;4;19;Update;Time;62000
NMF_MaxTypeChecks4;scale_assay;4;4;19;Update;Memory;169082880
NMF_MaxTypeChecks4;scale_assay;4;4;20;Update;Time;88620500
NMF_MaxTypeChecks4;scale_assay;4;4;20;Update;Memory;175788032
NMF_MaxTypeChecks4;scale_assay;8;4;0;Initialization;Time;375386600
NMF_MaxTypeChecks4;scale_assay;8;4;0;Initialization;Memory;76414976
NMF_MaxTypeChecks4;scale_assay;8;4;0;Load;Time;212928400
NMF_MaxTypeChecks4;scale_assay;8;4;0;Load;Memory;80871424
NMF_MaxTypeChecks4;scale_assay;8;4;0;Initial;Time;1589474100
NMF_MaxTypeChecks4;scale_assay;8;4;0;Initial;Memory;168820736
NMF_MaxTypeChecks4;scale_assay;8;4;1;Update;Time;44631300
NMF_MaxTypeChecks4;scale_assay;8;4;1;Update;Memory;176521216
NMF_MaxTypeChecks4;scale_assay;8;4;2;Update;Time;160800
NMF_MaxTypeChecks4;scale_assay;8;4;2;Update;Memory;176652288
NMF_MaxTypeChecks4;scale_assay;8;4;3;Update;Time;51800
NMF_MaxTypeChecks4;scale_assay;8;4;3;Update;Memory;176783360
NMF_MaxTypeChecks4;scale_assay;8;4;4;Update;Time;3476500
NMF_MaxTypeChecks4;scale_assay;8;4;4;Update;Memory;177176576
NMF_MaxTypeChecks4;scale_assay;8;4;5;Update;Time;113700
NMF_MaxTypeChecks4;scale_assay;8;4;5;Update;Memory;177569792
NMF_MaxTypeChecks4;scale_assay;8;4;6;Update;Time;49500
NMF_MaxTypeChecks4;scale_assay;8;4;6;Update;Memory;178094080
NMF_MaxTypeChecks4;scale_assay;8;4;7;Update;Time;6141000
NMF_MaxTypeChecks4;scale_assay;8;4;7;Update;Memory;178225152
NMF_MaxTypeChecks4;scale_assay;8;4;8;Update;Time;37500
NMF_MaxTypeChecks4;scale_assay;8;4;8;Update;Memory;178356224
NMF_MaxTypeChecks4;scale_assay;8;4;9;Update;Time;2250400
NMF_MaxTypeChecks4;scale_assay;8;4;9;Update;Memory;178749440
NMF_MaxTypeChecks4;scale_assay;8;4;10;Update;Time;35900
NMF_MaxTypeChecks4;scale_assay;8;4;10;Update;Memory;179273728
NMF_MaxTypeChecks4;scale_assay;8;4;11;Update;Time;77800
NMF_MaxTypeChecks4;scale_assay;8;4;11;Update;Memory;179535872
NMF_MaxTypeChecks4;scale_assay;8;4;12;Update;Time;3514800
NMF_MaxTypeChecks4;scale_assay;8;4;12;Update;Memory;180453376
NMF_MaxTypeChecks4;scale_assay;8;4;13;Update;Time;49700
NMF_MaxTypeChecks4;scale_assay;8;4;13;Update;Memory;182812672
NMF_MaxTypeChecks4;scale_assay;8;4;14;Update;Time;27600
NMF_MaxTypeChecks4;scale_assay;8;4;14;Update;Memory;190021632
NMF_MaxTypeChecks4;scale_assay;8;4;15;Update;Time;1488600
NMF_MaxTypeChecks4;scale_assay;8;4;15;Update;Memory;190021632
NMF_MaxTypeChecks4;scale_assay;8;4;16;Update;Time;31300
NMF_MaxTypeChecks4;scale_assay;8;4;16;Update;Memory;190152704
NMF_MaxTypeChecks4;scale_assay;8;4;17;Update;Time;2630100
NMF_MaxTypeChecks4;scale_assay;8;4;17;Update;Memory;190283776
NMF_MaxTypeChecks4;scale_assay;8;4;18;Update;Time;151000
NMF_MaxTypeChecks4;scale_assay;8;4;18;Update;Memory;190414848
NMF_MaxTypeChecks4;scale_assay;8;4;19;Update;Time;33000
NMF_MaxTypeChecks4;scale_assay;8;4;19;Update;Memory;190808064
NMF_MaxTypeChecks4;scale_assay;8;4;20;Update;Time;2830300
NMF_MaxTypeChecks4;scale_assay;8;4;20;Update;Memory;191725568
NMF_MaxTypeChecks4;scale_assay;16;4;0;Initialization;Time;398428100
NMF_MaxTypeChecks4;scale_assay;16;4;0;Initialization;Memory;76414976
NMF_MaxTypeChecks4;scale_assay;16;4;0;Load;Time;204376500
NMF_MaxTypeChecks4;scale_assay;16;4;0;Load;Memory;81395712
NMF_MaxTypeChecks4;scale_assay;16;4;0;Initial;Time;2757224700
NMF_MaxTypeChecks4;scale_assay;16;4;0;Initial;Memory;217497600
NMF_MaxTypeChecks4;scale_assay;16;4;1;Update;Time;54171500
NMF_MaxTypeChecks4;scale_assay;16;4;1;Update;Memory;227459072
NMF_MaxTypeChecks4;scale_assay;16;4;2;Update;Time;131400
NMF_MaxTypeChecks4;scale_assay;16;4;2;Update;Memory;235716608
NMF_MaxTypeChecks4;scale_assay;16;4;3;Update;Time;206400
NMF_MaxTypeChecks4;scale_assay;16;4;3;Update;Memory;243843072
NMF_MaxTypeChecks4;scale_assay;16;4;4;Update;Time;5043500
NMF_MaxTypeChecks4;scale_assay;16;4;4;Update;Memory;253542400
NMF_MaxTypeChecks4;scale_assay;16;4;5;Update;Time;55900
NMF_MaxTypeChecks4;scale_assay;16;4;5;Update;Memory;254742528
NMF_MaxTypeChecks4;scale_assay;16;4;6;Update;Time;160200
NMF_MaxTypeChecks4;scale_assay;16;4;6;Update;Memory;259592192
NMF_MaxTypeChecks4;scale_assay;16;4;7;Update;Time;3926400
NMF_MaxTypeChecks4;scale_assay;16;4;7;Update;Memory;268636160
NMF_MaxTypeChecks4;scale_assay;16;4;8;Update;Time;35300
NMF_MaxTypeChecks4;scale_assay;16;4;8;Update;Memory;276107264
NMF_MaxTypeChecks4;scale_assay;16;4;9;Update;Time;286300
NMF_MaxTypeChecks4;scale_assay;16;4;9;Update;Memory;283709440
NMF_MaxTypeChecks4;scale_assay;16;4;10;Update;Time;36000
NMF_MaxTypeChecks4;scale_assay;16;4;10;Update;Memory;292098048
NMF_MaxTypeChecks4;scale_assay;16;4;11;Update;Time;108600
NMF_MaxTypeChecks4;scale_assay;16;4;11;Update;Memory;300093440
NMF_MaxTypeChecks4;scale_assay;16;4;12;Update;Time;3096800
NMF_MaxTypeChecks4;scale_assay;16;4;12;Update;Memory;269815808
NMF_MaxTypeChecks4;scale_assay;16;4;13;Update;Time;45900
NMF_MaxTypeChecks4;scale_assay;16;4;13;Update;Memory;270340096
NMF_MaxTypeChecks4;scale_assay;16;4;14;Update;Time;42900
NMF_MaxTypeChecks4;scale_assay;16;4;14;Update;Memory;270733312
NMF_MaxTypeChecks4;scale_assay;16;4;15;Update;Time;3606600
NMF_MaxTypeChecks4;scale_assay;16;4;15;Update;Memory;271126528
NMF_MaxTypeChecks4;scale_assay;16;4;16;Update;Time;33200
NMF_MaxTypeChecks4;scale_assay;16;4;16;Update;Memory;271650816
NMF_MaxTypeChecks4;scale_assay;16;4;17;Update;Time;17589600
NMF_MaxTypeChecks4;scale_assay;16;4;17;Update;Memory;272044032
NMF_MaxTypeChecks4;scale_assay;16;4;18;Update;Time;34900
NMF_MaxTypeChecks4;scale_assay;16;4;18;Update;Memory;272437248
NMF_MaxTypeChecks4;scale_assay;16;4;19;Update;Time;45600
NMF_MaxTypeChecks4;scale_assay;16;4;19;Update;Memory;272961536
NMF_MaxTypeChecks4;scale_assay;16;4;20;Update;Time;4480500
NMF_MaxTypeChecks4;scale_assay;16;4;20;Update;Memory;273354752
NMF_MaxTypeChecks4;scale_assay;32;4;0;Initialization;Time;384423600
NMF_MaxTypeChecks4;scale_assay;32;4;0;Initialization;Memory;76414976
NMF_MaxTypeChecks4;scale_assay;32;4;0;Load;Time;221845000
NMF_MaxTypeChecks4;scale_assay;32;4;0;Load;Memory;82444288
NMF_MaxTypeChecks4;scale_assay;32;4;0;Initial;Time;5275900000
NMF_MaxTypeChecks4;scale_assay;32;4;0;Initial;Memory;365531136
NMF_MaxTypeChecks4;scale_assay;32;4;1;Update;Time;54211500
NMF_MaxTypeChecks4;scale_assay;32;4;1;Update;Memory;364916736
NMF_MaxTypeChecks4;scale_assay;32;4;2;Update;Time;146400
NMF_MaxTypeChecks4;scale_assay;32;4;2;Update;Memory;366096384
NMF_MaxTypeChecks4;scale_assay;32;4;3;Update;Time;53700
NMF_MaxTypeChecks4;scale_assay;32;4;3;Update;Memory;367013888
NMF_MaxTypeChecks4;scale_assay;32;4;4;Update;Time;9192900
NMF_MaxTypeChecks4;scale_assay;32;4;4;Update;Memory;368455680
NMF_MaxTypeChecks4;scale_assay;32;4;5;Update;Time;226900
NMF_MaxTypeChecks4;scale_assay;32;4;5;Update;Memory;372781056
NMF_MaxTypeChecks4;scale_assay;32;4;6;Update;Time;70000
NMF_MaxTypeChecks4;scale_assay;32;4;6;Update;Memory;373960704
NMF_MaxTypeChecks4;scale_assay;32;4;7;Update;Time;14070100
NMF_MaxTypeChecks4;scale_assay;32;4;7;Update;Memory;375009280
NMF_MaxTypeChecks4;scale_assay;32;4;8;Update;Time;53700
NMF_MaxTypeChecks4;scale_assay;32;4;8;Update;Memory;376188928
NMF_MaxTypeChecks4;scale_assay;32;4;9;Update;Time;5167700
NMF_MaxTypeChecks4;scale_assay;32;4;9;Update;Memory;377368576
NMF_MaxTypeChecks4;scale_assay;32;4;10;Update;Time;23000
NMF_MaxTypeChecks4;scale_assay;32;4;10;Update;Memory;378417152
NMF_MaxTypeChecks4;scale_assay;32;4;11;Update;Time;24700
NMF_MaxTypeChecks4;scale_assay;32;4;11;Update;Memory;379465728
NMF_MaxTypeChecks4;scale_assay;32;4;12;Update;Time;3511200
NMF_MaxTypeChecks4;scale_assay;32;4;12;Update;Memory;380514304
NMF_MaxTypeChecks4;scale_assay;32;4;13;Update;Time;21300
NMF_MaxTypeChecks4;scale_assay;32;4;13;Update;Memory;381562880
NMF_MaxTypeChecks4;scale_assay;32;4;14;Update;Time;25500
NMF_MaxTypeChecks4;scale_assay;32;4;14;Update;Memory;382611456
NMF_MaxTypeChecks4;scale_assay;32;4;15;Update;Time;3128300
NMF_MaxTypeChecks4;scale_assay;32;4;15;Update;Memory;383791104
NMF_MaxTypeChecks4;scale_assay;32;4;16;Update;Time;70400
NMF_MaxTypeChecks4;scale_assay;32;4;16;Update;Memory;384839680
NMF_MaxTypeChecks4;scale_assay;32;4;17;Update;Time;7812400
NMF_MaxTypeChecks4;scale_assay;32;4;17;Update;Memory;386150400
NMF_MaxTypeChecks4;scale_assay;32;4;18;Update;Time;20300
NMF_MaxTypeChecks4;scale_assay;32;4;18;Update;Memory;387198976
NMF_MaxTypeChecks4;scale_assay;32;4;19;Update;Time;20900
NMF_MaxTypeChecks4;scale_assay;32;4;19;Update;Memory;388116480
NMF_MaxTypeChecks4;scale_assay;32;4;20;Update;Time;2074000
NMF_MaxTypeChecks4;scale_assay;32;4;20;Update;Memory;389165056
NMF_MaxTypeChecks4;new_samples;1;4;0;Initialization;Time;381634500
NMF_MaxTypeChecks4;new_samples;1;4;0;Initialization;Memory;76283904
NMF_MaxTypeChecks4;new_samples;1;4;0;Load;Time;195369800
NMF_MaxTypeChecks4;new_samples;1;4;0;Load;Memory;80216064
NMF_MaxTypeChecks4;new_samples;1;4;0;Initial;Time;451937600
NMF_MaxTypeChecks4;new_samples;1;4;0;Initial;Memory;88080384
NMF_MaxTypeChecks4;new_samples;1;4;1;Update;Time;96830100
NMF_MaxTypeChecks4;new_samples;1;4;1;Update;Memory;90046464
NMF_MaxTypeChecks4;new_samples;1;4;2;Update;Time;1860100
NMF_MaxTypeChecks4;new_samples;1;4;2;Update;Memory;90308608
NMF_MaxTypeChecks4;new_samples;1;4;3;Update;Time;1695400
NMF_MaxTypeChecks4;new_samples;1;4;3;Update;Memory;90701824
NMF_MaxTypeChecks4;new_samples;1;4;4;Update;Time;2025100
NMF_MaxTypeChecks4;new_samples;1;4;4;Update;Memory;90963968
NMF_MaxTypeChecks4;new_samples;1;4;5;Update;Time;13057000
NMF_MaxTypeChecks4;new_samples;1;4;5;Update;Memory;91619328
NMF_MaxTypeChecks4;new_samples;1;4;6;Update;Time;1967000
NMF_MaxTypeChecks4;new_samples;1;4;6;Update;Memory;91881472
NMF_MaxTypeChecks4;new_samples;1;4;7;Update;Time;1801600
NMF_MaxTypeChecks4;new_samples;1;4;7;Update;Memory;92274688
NMF_MaxTypeChecks4;new_samples;1;4;8;Update;Time;1518800
NMF_MaxTypeChecks4;new_samples;1;4;8;Update;Memory;92536832
NMF_MaxTypeChecks4;new_samples;2;4;0;Initialization;Time;377065400
NMF_MaxTypeChecks4;new_samples;2;4;0;Initialization;Memory;76414976
NMF_MaxTypeChecks4;new_samples;2;4;0;Load;Time;208033000
NMF_MaxTypeChecks4;new_samples;2;4;0;Load;Memory;80478208
NMF_MaxTypeChecks4;new_samples;2;4;0;Initial;Time;455264300
NMF_MaxTypeChecks4;new_samples;2;4;0;Initial;Memory;88997888
NMF_MaxTypeChecks4;new_samples;2;4;1;Update;Time;94295200
NMF_MaxTypeChecks4;new_samples;2;4;1;Update;Memory;91095040
NMF_MaxTypeChecks4;new_samples;2;4;2;Update;Time;2991000
NMF_MaxTypeChecks4;new_samples;2;4;2;Update;Memory;91488256
NMF_MaxTypeChecks4;new_samples;2;4;3;Update;Time;1406900
NMF_MaxTypeChecks4;new_samples;2;4;3;Update;Memory;91750400
NMF_MaxTypeChecks4;new_samples;2;4;4;Update;Time;1612800
NMF_MaxTypeChecks4;new_samples;2;4;4;Update;Memory;92143616
NMF_MaxTypeChecks4;new_samples;2;4;5;Update;Time;11938500
NMF_MaxTypeChecks4;new_samples;2;4;5;Update;Memory;92798976
NMF_MaxTypeChecks4;new_samples;2;4;6;Update;Time;1349100
NMF_MaxTypeChecks4;new_samples;2;4;6;Update;Memory;93061120
NMF_MaxTypeChecks4;new_samples;2;4;7;Update;Time;1633600
NMF_MaxTypeChecks4;new_samples;2;4;7;Update;Memory;93454336
NMF_MaxTypeChecks4;new_samples;2;4;8;Update;Time;1626100
NMF_MaxTypeChecks4;new_samples;2;4;8;Update;Memory;93847552
NMF_MaxTypeChecks4;new_samples;4;4;0;Initialization;Time;390116400
NMF_MaxTypeChecks4;new_samples;4;4;0;Initialization;Memory;76021760
NMF_MaxTypeChecks4;new_samples;4;4;0;Load;Time;210934500
NMF_MaxTypeChecks4;new_samples;4;4;0;Load;Memory;80084992
NMF_MaxTypeChecks4;new_samples;4;4;0;Initial;Time;458202600
NMF_MaxTypeChecks4;new_samples;4;4;0;Initial;Memory;90570752
NMF_MaxTypeChecks4;new_samples;4;4;1;Update;Time;87451900
NMF_MaxTypeChecks4;new_samples;4;4;1;Update;Memory;92405760
NMF_MaxTypeChecks4;new_samples;4;4;2;Update;Time;6908500
NMF_MaxTypeChecks4;new_samples;4;4;2;Update;Memory;92930048
NMF_MaxTypeChecks4;new_samples;4;4;3;Update;Time;1417700
NMF_MaxTypeChecks4;new_samples;4;4;3;Update;Memory;93323264
NMF_MaxTypeChecks4;new_samples;4;4;4;Update;Time;1657800
NMF_MaxTypeChecks4;new_samples;4;4;4;Update;Memory;93847552
NMF_MaxTypeChecks4;new_samples;4;4;5;Update;Time;12249400
NMF_MaxTypeChecks4;new_samples;4;4;5;Update;Memory;94502912
NMF_MaxTypeChecks4;new_samples;4;4;6;Update;Time;1525900
NMF_MaxTypeChecks4;new_samples;4;4;6;Update;Memory;95027200
NMF_MaxTypeChecks4;new_samples;4;4;7;Update;Time;12600300
NMF_MaxTypeChecks4;new_samples;4;4;7;Update;Memory;95551488
NMF_MaxTypeChecks4;new_samples;4;4;8;Update;Time;1745200
NMF_MaxTypeChecks4;new_samples;4;4;8;Update;Memory;96075776
NMF_MaxTypeChecks4;new_samples;8;4;0;Initialization;Time;394992600
NMF_MaxTypeChecks4;new_samples;8;4;0;Initialization;Memory;76021760
NMF_MaxTypeChecks4;new_samples;8;4;0;Load;Time;195036900
NMF_MaxTypeChecks4;new_samples;8;4;0;Load;Memory;80347136
NMF_MaxTypeChecks4;new_samples;8;4;0;Initial;Time;542734600
NMF_MaxTypeChecks4;new_samples;8;4;0;Initial;Memory;94109696
NMF_MaxTypeChecks4;new_samples;8;4;1;Update;Time;93427000
NMF_MaxTypeChecks4;new_samples;8;4;1;Update;Memory;96468992
NMF_MaxTypeChecks4;new_samples;8;4;2;Update;Time;2699700
NMF_MaxTypeChecks4;new_samples;8;4;2;Update;Memory;96993280
NMF_MaxTypeChecks4;new_samples;8;4;3;Update;Time;1478400
NMF_MaxTypeChecks4;new_samples;8;4;3;Update;Memory;97648640
NMF_MaxTypeChecks4;new_samples;8;4;4;Update;Time;2036900
NMF_MaxTypeChecks4;new_samples;8;4;4;Update;Memory;98304000
NMF_MaxTypeChecks4;new_samples;8;4;5;Update;Time;11320900
NMF_MaxTypeChecks4;new_samples;8;4;5;Update;Memory;99221504
NMF_MaxTypeChecks4;new_samples;8;4;6;Update;Time;1534100
NMF_MaxTypeChecks4;new_samples;8;4;6;Update;Memory;99876864
NMF_MaxTypeChecks4;new_samples;8;4;7;Update;Time;2390100
NMF_MaxTypeChecks4;new_samples;8;4;7;Update;Memory;100532224
NMF_MaxTypeChecks4;new_samples;8;4;8;Update;Time;1664900
NMF_MaxTypeChecks4;new_samples;8;4;8;Update;Memory;101187584
NMF_MaxTypeChecks4;new_samples;16;4;0;Initialization;Time;385284800
NMF_MaxTypeChecks4;new_samples;16;4;0;Initialization;Memory;76021760
NMF_MaxTypeChecks4;new_samples;16;4;0;Load;Time;204422800
NMF_MaxTypeChecks4;new_samples;16;4;0;Load;Memory;80216064
NMF_MaxTypeChecks4;new_samples;16;4;0;Initial;Time;619092200
NMF_MaxTypeChecks4;new_samples;16;4;0;Initial;Memory;101842944
NMF_MaxTypeChecks4;new_samples;16;4;1;Update;Time;103210500
NMF_MaxTypeChecks4;new_samples;16;4;1;Update;Memory;104726528
NMF_MaxTypeChecks4;new_samples;16;4;2;Update;Time;3512200
NMF_MaxTypeChecks4;new_samples;16;4;2;Update;Memory;105644032
NMF_MaxTypeChecks4;new_samples;16;4;3;Update;Time;1770800
NMF_MaxTypeChecks4;new_samples;16;4;3;Update;Memory;106692608
NMF_MaxTypeChecks4;new_samples;16;4;4;Update;Time;2612300
NMF_MaxTypeChecks4;new_samples;16;4;4;Update;Memory;107741184
NMF_MaxTypeChecks4;new_samples;16;4;5;Update;Time;11778100
NMF_MaxTypeChecks4;new_samples;16;4;5;Update;Memory;109051904
NMF_MaxTypeChecks4;new_samples;16;4;6;Update;Time;2373300
NMF_MaxTypeChecks4;new_samples;16;4;6;Update;Memory;110100480
NMF_MaxTypeChecks4;new_samples;16;4;7;Update;Time;2496000
NMF_MaxTypeChecks4;new_samples;16;4;7;Update;Memory;111149056
NMF_MaxTypeChecks4;new_samples;16;4;8;Update;Time;3177500
NMF_MaxTypeChecks4;new_samples;16;4;8;Update;Memory;112197632
NMF_MaxTypeChecks4;new_samples;32;4;0;Initialization;Time;372260400
NMF_MaxTypeChecks4;new_samples;32;4;0;Initialization;Memory;76283904
NMF_MaxTypeChecks4;new_samples;32;4;0;Load;Time;205907500
NMF_MaxTypeChecks4;new_samples;32;4;0;Load;Memory;80871424
NMF_MaxTypeChecks4;new_samples;32;4;0;Initial;Time;817529800
NMF_MaxTypeChecks4;new_samples;32;4;0;Initial;Memory;118620160
NMF_MaxTypeChecks4;new_samples;32;4;1;Update;Time;99280200
NMF_MaxTypeChecks4;new_samples;32;4;1;Update;Memory;122159104
NMF_MaxTypeChecks4;new_samples;32;4;2;Update;Time;4762400
NMF_MaxTypeChecks4;new_samples;32;4;2;Update;Memory;123863040
NMF_MaxTypeChecks4;new_samples;32;4;3;Update;Time;4125900
NMF_MaxTypeChecks4;new_samples;32;4;3;Update;Memory;125566976
NMF_MaxTypeChecks4;new_samples;32;4;4;Update;Time;3159500
NMF_MaxTypeChecks4;new_samples;32;4;4;Update;Memory;127270912
NMF_MaxTypeChecks4;new_samples;32;4;5;Update;Time;13424900
NMF_MaxTypeChecks4;new_samples;32;4;5;Update;Memory;129499136
NMF_MaxTypeChecks4;new_samples;32;4;6;Update;Time;2914100
NMF_MaxTypeChecks4;new_samples;32;4;6;Update;Memory;131072000
NMF_MaxTypeChecks4;new_samples;32;4;7;Update;Time;2751800
NMF_MaxTypeChecks4;new_samples;32;4;7;Update;Memory;132907008
NMF_MaxTypeChecks4;new_samples;32;4;8;Update;Time;8687600
NMF_MaxTypeChecks4;new_samples;32;4;8;Update;Memory;136314880
NMF_MaxTypeChecks5;scale_samples;1;4;0;Initialization;Time;377850400
NMF_MaxTypeChecks5;scale_samples;1;4;0;Initialization;Memory;76152832
NMF_MaxTypeChecks5;scale_samples;1;4;0;Load;Time;202867000
NMF_MaxTypeChecks5;scale_samples;1;4;0;Load;Memory;80347136
NMF_MaxTypeChecks5;scale_samples;1;4;0;Initial;Time;439062000
